회사명,거래소코드,회계년도,[제조]영업이익(손실)(연결),[제조]   이자비용(연결)
이원컴포텍(주),88290,Dec-13,-3153496,53116
이원컴포텍(주),88290,Dec-14,-677545,181769
이원컴포텍(주),88290,Dec-15,-1214061,210433
이원컴포텍(주),88290,Dec-16,-4482840,326565
이원컴포텍(주),88290,Dec-17,-2214309,302093
이원컴포텍(주),88290,Dec-18,601722,349915
이원컴포텍(주),88290,Dec-19,1356893,366315
이원컴포텍(주),88290,Dec-20,-5152913,1285255
이트론(주),96040,Dec-11,-6652535,230885
이트론(주),96040,Dec-12,-3706638,2419
이트론(주),96040,Dec-13,1664805,809133
이트론(주),96040,Dec-14,136974,517887
이트론(주),96040,Dec-15,-5112028,297508
이트론(주),96040,Dec-16,-4000440,141984
이트론(주),96040,Dec-17,214267,0
이트론(주),96040,Dec-18,-4433248,0
이트론(주),96040,Dec-19,-2335622,372021
이트론(주),96040,Dec-20,450162,3645671
인포뱅크(주),39290,Dec-11,-855641,0
인포뱅크(주),39290,Dec-12,1022194,0
인포뱅크(주),39290,Dec-13,-4168744,0
인포뱅크(주),39290,Dec-14,-2893853,32127
인포뱅크(주),39290,Dec-15,669178,27549
인포뱅크(주),39290,Dec-16,561469,11537
인포뱅크(주),39290,Dec-17,2539518,7809
인포뱅크(주),39290,Dec-18,2380163,8944
인포뱅크(주),39290,Dec-19,794191,20627
인포뱅크(주),39290,Dec-20,594973,14080
자이글(주),234920,Dec-13,7162723,18622
자이글(주),234920,Dec-14,11407298,7715
자이글(주),234920,Dec-15,16692923,10608
자이글(주),234920,Dec-16,13100447,0
자이글(주),234920,Dec-17,5951009,0
자이글(주),234920,Dec-18,-6410640,454959
자이글(주),234920,Dec-19,-15558171,679172
자이글(주),234920,Dec-20,1260716,701090
지더블유바이텍(주),36180,Dec-11,-20482,3332
지더블유바이텍(주),36180,Dec-12,-1925367,13360
지더블유바이텍(주),36180,Dec-13,202885,0
지더블유바이텍(주),36180,Dec-14,216386,0
지더블유바이텍(주),36180,Dec-15,658410,3163
지더블유바이텍(주),36180,Dec-16,1079341,2689
지더블유바이텍(주),36180,Dec-17,1415359,0
지더블유바이텍(주),36180,Dec-18,1631201,0
지더블유바이텍(주),36180,Dec-19,195183,21007720
지더블유바이텍(주),36180,Dec-20,31309,9856824
차이나그레이트스타인터내셔널리미티드,900040,Dec-11,64690456,0
차이나그레이트스타인터내셔널리미티드,900040,Dec-12,70350636,0
차이나그레이트스타인터내셔널리미티드,900040,Dec-13,77651115,0
차이나그레이트스타인터내셔널리미티드,900040,Dec-14,80061039,5438255
차이나그레이트스타인터내셔널리미티드,900040,Dec-15,81860283,3195026
차이나그레이트스타인터내셔널리미티드,900040,Dec-16,73556766,3440825
차이나그레이트스타인터내셔널리미티드,900040,Dec-17,-18713937,3794775
차이나그레이트스타인터내셔널리미티드,900040,Dec-18,51562921,4236065
케이에이치전자(주),111870,Dec-11,12600089,0
케이에이치전자(주),111870,Dec-12,10416344,0
케이에이치전자(주),111870,Dec-13,8216588,0
케이에이치전자(주),111870,Dec-14,2953088,0
케이에이치전자(주),111870,Dec-15,5403212,0
케이에이치전자(주),111870,Dec-16,4872376,8829
케이에이치전자(주),111870,Dec-17,3947909,29991
케이에이치전자(주),111870,Dec-18,778779,256794
케이에이치전자(주),111870,Dec-19,-2604194,1815995
케이에이치전자(주),111870,Dec-20,-11904165,1363896
코아스템(주),166480,Dec-13,-2405753,833442
코아스템(주),166480,Dec-14,-1803571,974314
코아스템(주),166480,Dec-15,1367664,14902
코아스템(주),166480,Dec-16,-1623644,0
코아스템(주),166480,Dec-17,-5070660,85970
코아스템(주),166480,Dec-18,-4020568,17104
코아스템(주),166480,Dec-19,-5088389,64547
코아스템(주),166480,Dec-20,-6998080,2293098
키네마스터(주),139670,Dec-11,3114608,1
키네마스터(주),139670,Dec-12,4371613,0
키네마스터(주),139670,Dec-13,4549263,0
키네마스터(주),139670,Dec-14,2289241,0
키네마스터(주),139670,Dec-15,-2181824,0
키네마스터(주),139670,Dec-16,-4966034,0
키네마스터(주),139670,Dec-17,-3364001,0
키네마스터(주),139670,Dec-18,-3123903,0
키네마스터(주),139670,Dec-19,317948,15107
키네마스터(주),139670,Dec-20,4103713,16393
테고사이언스(주),191420,Dec-12,1891564,50773
테고사이언스(주),191420,Dec-13,1819512,114259
테고사이언스(주),191420,Dec-14,1704797,129622
테고사이언스(주),191420,Dec-15,1368289,0
테고사이언스(주),191420,Dec-16,2333868,151316
테고사이언스(주),191420,Dec-17,2086795,525525
테고사이언스(주),191420,Dec-18,872812,10045
테고사이언스(주),191420,Dec-19,345960,7037
테고사이언스(주),191420,Dec-20,1575382,7957
피씨엘(주),241820,Dec-13,-298364,59791
피씨엘(주),241820,Dec-14,-472983,55939
피씨엘(주),241820,Dec-15,-1361900,46474
피씨엘(주),241820,Dec-16,-2382776,32278
피씨엘(주),241820,Dec-17,-4086984,7911
피씨엘(주),241820,Dec-18,-6003150,0
피씨엘(주),241820,Dec-19,-6412497,99125
피씨엘(주),241820,Dec-20,25675912,387000
피에스케이홀딩스(주),31980,Dec-11,4100847,3838
피에스케이홀딩스(주),31980,Dec-12,8659541,2497
피에스케이홀딩스(주),31980,Dec-13,21039565,123600
피에스케이홀딩스(주),31980,Dec-14,17505053,6165
피에스케이홀딩스(주),31980,Dec-15,16684579,8876
피에스케이홀딩스(주),31980,Dec-16,25322715,0
피에스케이홀딩스(주),31980,Dec-17,57678366,0
피에스케이홀딩스(주),31980,Dec-18,67584477,0
피에스케이홀딩스(주),31980,Dec-19,1462469,25588
피에스케이홀딩스(주),31980,Dec-20,-2464096,192369
한국전자인증(주),41460,Dec-11,4039563,0
한국전자인증(주),41460,Dec-12,4413154,0
한국전자인증(주),41460,Dec-13,3868710,0
한국전자인증(주),41460,Dec-14,3570030,2
한국전자인증(주),41460,Dec-15,4481513,11163
한국전자인증(주),41460,Dec-16,5126425,24869
한국전자인증(주),41460,Dec-17,5084812,0
한국전자인증(주),41460,Dec-18,3596865,0
한국전자인증(주),41460,Dec-19,2321880,12127
한국전자인증(주),41460,Dec-20,4596355,41027
한국정보인증(주),53300,Dec-11,4073216,0
한국정보인증(주),53300,Dec-12,4497850,0
한국정보인증(주),53300,Dec-13,4684889,0
한국정보인증(주),53300,Dec-14,4209463,0
한국정보인증(주),53300,Dec-15,5533739,0
한국정보인증(주),53300,Dec-16,6962117,0
한국정보인증(주),53300,Dec-17,8130846,0
한국정보인증(주),53300,Dec-18,9011736,0
한국정보인증(주),53300,Dec-19,9271306,22162
한국정보인증(주),53300,Dec-20,10421378,24169
한국컴퓨터(주),54040,Dec-11,7769618,22493
한국컴퓨터(주),54040,Dec-12,7461679,60554
한국컴퓨터(주),54040,Dec-13,15459239,0
한국컴퓨터(주),54040,Dec-14,8345793,32567
한국컴퓨터(주),54040,Dec-15,8952288,60872
한국컴퓨터(주),54040,Dec-16,7449343,13341
한국컴퓨터(주),54040,Dec-17,3368177,490828
한국컴퓨터(주),54040,Dec-18,-5305299,1041865
한국컴퓨터(주),54040,Dec-19,7190860,1153773
한국컴퓨터(주),54040,Dec-20,10096641,687659
한일사료(주),5860,Dec-11,7072656,2372965
한일사료(주),5860,Dec-12,2227489,2522708
한일사료(주),5860,Dec-13,2481866,2014414
한일사료(주),5860,Dec-14,6413617,1818301
한일사료(주),5860,Dec-15,-9597604,2382138
한일사료(주),5860,Dec-16,6633063,2590914
한일사료(주),5860,Dec-17,-856536,2453227
한일사료(주),5860,Dec-18,2057669,3062170
한일사료(주),5860,Dec-19,4440261,0
한일사료(주),5860,Dec-20,3429452,2551261
해성산업(주),34810,Dec-11,3480683,0
해성산업(주),34810,Dec-12,3479050,0
해성산업(주),34810,Dec-13,3117705,0
해성산업(주),34810,Dec-14,3024258,0
해성산업(주),34810,Dec-15,2776302,0
해성산업(주),34810,Dec-16,2419151,0
해성산업(주),34810,Dec-17,2418620,0
해성산업(주),34810,Dec-18,2735487,462867
해성산업(주),34810,Dec-19,5217232,1145585
해성산업(주),34810,Dec-20,23066212,4961498
현대에이치티(주),39010,Dec-11,-6960662,37022
현대에이치티(주),39010,Dec-12,194202,28878
현대에이치티(주),39010,Dec-13,-441935,25734
현대에이치티(주),39010,Dec-14,5282996,9606
현대에이치티(주),39010,Dec-15,8645211,3756
현대에이치티(주),39010,Dec-16,10675058,3111
현대에이치티(주),39010,Dec-17,17629337,1682
현대에이치티(주),39010,Dec-18,20098393,0
현대에이치티(주),39010,Dec-19,10499476,0
현대에이치티(주),39010,Dec-20,8626234,14778
휴림네트웍스(주),192410,Dec-11,2754272,10121
휴림네트웍스(주),192410,Dec-12,5368910,34695
휴림네트웍스(주),192410,Dec-13,2490963,0
휴림네트웍스(주),192410,Dec-14,4919086,0
휴림네트웍스(주),192410,Dec-15,345831,0
휴림네트웍스(주),192410,Dec-16,-5234529,0
휴림네트웍스(주),192410,Dec-17,1374839,407125
휴림네트웍스(주),192410,Dec-18,-3598661,1819578
휴림네트웍스(주),192410,Dec-19,3645310,1506150
휴림네트웍스(주),192410,Dec-20,-11779313,2010220
휴젤(주),145020,Dec-11,8527335,521963
휴젤(주),145020,Dec-12,8051949,136524
휴젤(주),145020,Dec-13,11584289,1067567
휴젤(주),145020,Dec-14,15488189,1086421
휴젤(주),145020,Dec-15,17757468,34098
휴젤(주),145020,Dec-16,63260268,0
휴젤(주),145020,Dec-17,101924345,1493187
휴젤(주),145020,Dec-18,60194964,3317722
휴젤(주),145020,Dec-19,68086697,3565972
휴젤(주),145020,Dec-20,78059793,3658328
흥구석유(주),24060,Dec-11,1696735,278382
흥구석유(주),24060,Dec-12,739035,158675
흥구석유(주),24060,Dec-13,-210489,106306
흥구석유(주),24060,Dec-14,1161508,18049
흥구석유(주),24060,Dec-15,462400,55117
흥구석유(주),24060,Dec-16,963788,125854
흥구석유(주),24060,Dec-17,751487,127191
흥구석유(주),24060,Dec-18,1092436,86276
흥구석유(주),24060,Dec-19,500763,1987
흥구석유(주),24060,Dec-20,-493797,0
