회사명,거래소코드,회계년도,상장폐지일
(주)유테크,178780,2018/12,
(주)유테크,178780,2019/12,
(주)유테크,178780,2020/12,
(주)유티아이,179900,2017/12,
(주)유티아이,179900,2018/12,
(주)유티아이,179900,2019/12,
(주)유티아이,179900,2020/12,
(주)유틸렉스,263050,2018/12,
(주)유틸렉스,263050,2019/12,
(주)유틸렉스,263050,2020/12,
(주)육일씨엔에쓰,191410,2015/12,
(주)육일씨엔에쓰,191410,2016/12,
(주)육일씨엔에쓰,191410,2017/12,
(주)육일씨엔에쓰,191410,2018/12,
(주)육일씨엔에쓰,191410,2019/12,
(주)육일씨엔에쓰,191410,2020/12,
(주)율호,072770,2011/12,
(주)율호,072770,2012/12,
(주)율호,072770,2013/12,
(주)율호,072770,2014/12,
(주)율호,072770,2015/12,
(주)율호,072770,2016/12,
(주)율호,072770,2017/12,
(주)율호,072770,2018/12,
(주)율호,072770,2019/12,
(주)율호,072770,2020/12,
(주)이건홀딩스,039020,2011/12,
(주)이건홀딩스,039020,2012/12,
(주)이건홀딩스,039020,2013/12,
(주)이건홀딩스,039020,2014/12,
(주)이건홀딩스,039020,2015/12,
(주)이건홀딩스,039020,2016/12,
(주)이건홀딩스,039020,2017/12,
(주)이건홀딩스,039020,2018/12,
(주)이건홀딩스,039020,2019/12,
(주)이건홀딩스,039020,2020/12,
(주)이글루코퍼레이션,067920,2011/12,
(주)이글루코퍼레이션,067920,2012/12,
(주)이글루코퍼레이션,067920,2013/12,
(주)이글루코퍼레이션,067920,2014/12,
(주)이글루코퍼레이션,067920,2015/12,
(주)이글루코퍼레이션,067920,2016/12,
(주)이글루코퍼레이션,067920,2017/12,
(주)이글루코퍼레이션,067920,2018/12,
(주)이글루코퍼레이션,067920,2019/12,
(주)이글루코퍼레이션,067920,2020/12,
(주)이글벳,044960,2011/12,
(주)이글벳,044960,2012/12,
(주)이글벳,044960,2013/12,
(주)이글벳,044960,2014/12,
(주)이글벳,044960,2015/12,
(주)이글벳,044960,2016/12,
(주)이글벳,044960,2017/12,
(주)이글벳,044960,2018/12,
(주)이글벳,044960,2019/12,
(주)이글벳,044960,2020/12,
(주)이노메트리,302430,2018/12,
(주)이노메트리,302430,2019/12,
(주)이노메트리,302430,2020/12,
(주)이노와이어리스,073490,2011/12,
(주)이노와이어리스,073490,2012/12,
(주)이노와이어리스,073490,2013/12,
(주)이노와이어리스,073490,2014/12,
(주)이노와이어리스,073490,2015/12,
(주)이노와이어리스,073490,2016/12,
(주)이노와이어리스,073490,2017/12,
(주)이노와이어리스,073490,2018/12,
(주)이노와이어리스,073490,2019/12,
(주)이노와이어리스,073490,2020/12,
(주)이노인스트루먼트,215790,2015/12,
(주)이노인스트루먼트,215790,2016/12,
(주)이노인스트루먼트,215790,2017/12,
(주)이노인스트루먼트,215790,2018/12,
(주)이노인스트루먼트,215790,2019/12,
(주)이노인스트루먼트,215790,2020/12,
(주)이노테라피,246960,2019/12,
(주)이노테라피,246960,2020/12,
(주)이녹스,088390,2011/12,
(주)이녹스,088390,2012/12,
(주)이녹스,088390,2013/12,
(주)이녹스,088390,2014/12,
(주)이녹스,088390,2015/12,
(주)이녹스,088390,2016/12,
(주)이녹스,088390,2017/12,
(주)이녹스,088390,2018/12,
(주)이녹스,088390,2019/12,
(주)이녹스,088390,2020/12,
(주)이녹스첨단소재,272290,2017/12,
(주)이녹스첨단소재,272290,2018/12,
(주)이녹스첨단소재,272290,2019/12,
(주)이녹스첨단소재,272290,2020/12,
(주)이라이콤,041520,2011/12,
(주)이라이콤,041520,2012/12,
(주)이라이콤,041520,2013/12,
(주)이라이콤,041520,2014/12,
(주)이라이콤,041520,2015/12,
(주)이라이콤,041520,2016/12,
(주)이라이콤,041520,2017/12,
(주)이라이콤,041520,2018/12,
(주)이라이콤,041520,2019/12,
(주)이라이콤,041520,2020/12,
(주)이랜시스,264850,2017/12,
(주)이랜시스,264850,2018/12,
(주)이랜시스,264850,2019/12,
(주)이랜시스,264850,2020/12,
(주)이랜텍,054210,2011/12,
(주)이랜텍,054210,2012/12,
(주)이랜텍,054210,2013/12,
(주)이랜텍,054210,2014/12,
(주)이랜텍,054210,2015/12,
(주)이랜텍,054210,2016/12,
(주)이랜텍,054210,2017/12,
(주)이랜텍,054210,2018/12,
(주)이랜텍,054210,2019/12,
(주)이랜텍,054210,2020/12,
(주)이루다,164060,2020/12,
(주)이루온,065440,2011/12,
(주)이루온,065440,2012/12,
(주)이루온,065440,2013/12,
(주)이루온,065440,2014/12,
(주)이루온,065440,2015/12,
(주)이루온,065440,2016/12,
(주)이루온,065440,2017/12,
(주)이루온,065440,2018/12,
(주)이루온,065440,2019/12,
(주)이루온,065440,2020/12,
(주)이미지스테크놀로지,115610,2011/12,
(주)이미지스테크놀로지,115610,2012/12,
(주)이미지스테크놀로지,115610,2013/12,
(주)이미지스테크놀로지,115610,2014/12,
(주)이미지스테크놀로지,115610,2015/12,
(주)이미지스테크놀로지,115610,2016/12,
(주)이미지스테크놀로지,115610,2017/12,
(주)이미지스테크놀로지,115610,2018/12,
(주)이미지스테크놀로지,115610,2019/12,
(주)이미지스테크놀로지,115610,2020/12,
(주)이브이수성,084180,2011/12,
(주)이브이수성,084180,2012/12,
(주)이브이수성,084180,2013/12,
(주)이브이수성,084180,2014/12,
(주)이브이수성,084180,2015/12,
(주)이브이수성,084180,2016/12,
(주)이브이수성,084180,2017/12,
(주)이브이수성,084180,2018/12,
(주)이브이수성,084180,2019/12,
(주)이브이수성,084180,2020/12,
(주)이브이첨단소재,131400,2011/12,
(주)이브이첨단소재,131400,2012/12,
(주)이브이첨단소재,131400,2013/12,
(주)이브이첨단소재,131400,2014/12,
(주)이브이첨단소재,131400,2015/12,
(주)이브이첨단소재,131400,2016/12,
(주)이브이첨단소재,131400,2017/12,
(주)이브이첨단소재,131400,2018/12,
(주)이브이첨단소재,131400,2019/12,
(주)이브이첨단소재,131400,2020/12,
(주)이상네트웍스,080010,2011/12,
(주)이상네트웍스,080010,2012/12,
(주)이상네트웍스,080010,2013/12,
(주)이상네트웍스,080010,2014/12,
(주)이상네트웍스,080010,2015/12,
(주)이상네트웍스,080010,2016/12,
(주)이상네트웍스,080010,2017/12,
(주)이상네트웍스,080010,2018/12,
(주)이상네트웍스,080010,2019/12,
(주)이상네트웍스,080010,2020/12,
(주)이수앱지스,086890,2011/12,
(주)이수앱지스,086890,2012/12,
(주)이수앱지스,086890,2013/12,
(주)이수앱지스,086890,2014/12,
(주)이수앱지스,086890,2015/12,
(주)이수앱지스,086890,2016/12,
(주)이수앱지스,086890,2017/12,
(주)이수앱지스,086890,2018/12,
(주)이수앱지스,086890,2019/12,
(주)이수앱지스,086890,2020/12,
(주)이스트소프트,047560,2011/12,
(주)이스트소프트,047560,2012/12,
(주)이스트소프트,047560,2013/12,
(주)이스트소프트,047560,2014/12,
(주)이스트소프트,047560,2015/12,
(주)이스트소프트,047560,2016/12,
(주)이스트소프트,047560,2017/12,
(주)이스트소프트,047560,2018/12,
(주)이스트소프트,047560,2019/12,
(주)이스트소프트,047560,2020/12,
(주)이엔드디,101360,2020/12,
(주)이엔에프테크놀로지,102710,2011/12,
(주)이엔에프테크놀로지,102710,2012/12,
(주)이엔에프테크놀로지,102710,2013/12,
(주)이엔에프테크놀로지,102710,2014/12,
(주)이엔에프테크놀로지,102710,2015/12,
(주)이엔에프테크놀로지,102710,2016/12,
(주)이엔에프테크놀로지,102710,2017/12,
(주)이엔에프테크놀로지,102710,2018/12,
(주)이엔에프테크놀로지,102710,2019/12,
(주)이엔에프테크놀로지,102710,2020/12,
(주)이엔코퍼레이션,066980,2011/12,
(주)이엔코퍼레이션,066980,2012/12,
(주)이엔코퍼레이션,066980,2013/12,
(주)이엔코퍼레이션,066980,2014/12,
(주)이엔코퍼레이션,066980,2015/12,
(주)이엔코퍼레이션,066980,2016/12,
(주)이엔코퍼레이션,066980,2017/12,
(주)이엔코퍼레이션,066980,2018/12,
(주)이엔코퍼레이션,066980,2019/12,
(주)이엔코퍼레이션,066980,2020/12,
(주)이엘피,063760,2017/12,
(주)이엘피,063760,2018/12,
(주)이엘피,063760,2019/12,
(주)이엘피,063760,2020/12,
(주)이엠넷,123570,2011/12,
(주)이엠넷,123570,2012/12,
(주)이엠넷,123570,2013/12,
(주)이엠넷,123570,2014/12,
(주)이엠넷,123570,2015/12,
(주)이엠넷,123570,2016/12,
(주)이엠넷,123570,2017/12,
(주)이엠넷,123570,2018/12,
(주)이엠넷,123570,2019/12,
(주)이엠넷,123570,2020/12,
(주)이엠앤아이,083470,2011/12,
(주)이엠앤아이,083470,2012/12,
(주)이엠앤아이,083470,2013/12,
(주)이엠앤아이,083470,2014/12,
(주)이엠앤아이,083470,2015/12,
(주)이엠앤아이,083470,2016/12,
(주)이엠앤아이,083470,2017/12,
(주)이엠앤아이,083470,2018/12,
(주)이엠앤아이,083470,2019/12,
(주)이엠앤아이,083470,2020/12,
(주)이엠텍,091120,2011/12,
(주)이엠텍,091120,2012/12,
(주)이엠텍,091120,2013/12,
(주)이엠텍,091120,2014/12,
(주)이엠텍,091120,2015/12,
(주)이엠텍,091120,2016/12,
(주)이엠텍,091120,2017/12,
(주)이엠텍,091120,2018/12,
(주)이엠텍,091120,2019/12,
(주)이엠텍,091120,2020/12,
(주)이오테크닉스,039030,2011/12,
(주)이오테크닉스,039030,2012/12,
(주)이오테크닉스,039030,2013/12,
(주)이오테크닉스,039030,2014/12,
(주)이오테크닉스,039030,2015/12,
(주)이오테크닉스,039030,2016/12,
(주)이오테크닉스,039030,2017/12,
(주)이오테크닉스,039030,2018/12,
(주)이오테크닉스,039030,2019/12,
(주)이오테크닉스,039030,2020/12,
(주)이즈미디어,181340,2017/12,
(주)이즈미디어,181340,2018/12,
(주)이즈미디어,181340,2019/12,
(주)이즈미디어,181340,2020/12,
(주)이지,037370,2011/12,
(주)이지,037370,2012/12,
(주)이지,037370,2013/12,
(주)이지,037370,2014/12,
(주)이지,037370,2015/12,
(주)이지,037370,2016/12,
(주)이지,037370,2017/12,
(주)이지,037370,2018/12,
(주)이지,037370,2019/12,
(주)이지,037370,2020/12,
(주)이지바이오,353810,2020/12,
(주)이지홀딩스,035810,2011/12,
(주)이지홀딩스,035810,2012/12,
(주)이지홀딩스,035810,2013/12,
(주)이지홀딩스,035810,2014/12,
(주)이지홀딩스,035810,2015/12,
(주)이지홀딩스,035810,2016/12,
(주)이지홀딩스,035810,2017/12,
(주)이지홀딩스,035810,2018/12,
(주)이지홀딩스,035810,2019/12,
(주)이지홀딩스,035810,2020/12,
(주)이큐셀,160600,2015/12,
(주)이큐셀,160600,2016/12,
(주)이큐셀,160600,2017/12,
(주)이큐셀,160600,2018/12,
(주)이큐셀,160600,2019/12,
(주)이크레더블,092130,2011/09,
(주)이크레더블,092130,2012/09,
(주)이크레더블,092130,2013/12,
(주)이크레더블,092130,2014/12,
(주)이크레더블,092130,2015/12,
(주)이크레더블,092130,2016/12,
(주)이크레더블,092130,2017/12,
(주)이크레더블,092130,2018/12,
(주)이크레더블,092130,2019/12,
(주)이크레더블,092130,2020/12,
(주)이푸른,185280,2013/12,2016/12/05
(주)이푸른,185280,2014/12,2016/12/05
(주)이푸른,185280,2015/12,2016/12/05
(주)이퓨쳐,134060,2011/12,
(주)이퓨쳐,134060,2012/12,
(주)이퓨쳐,134060,2013/12,
(주)이퓨쳐,134060,2014/12,
(주)이퓨쳐,134060,2015/12,
(주)이퓨쳐,134060,2016/12,
(주)이퓨쳐,134060,2017/12,
(주)이퓨쳐,134060,2018/12,
(주)이퓨쳐,134060,2019/12,
(주)이퓨쳐,134060,2020/12,
(주)인바디,041830,2011/12,
(주)인바디,041830,2012/12,
(주)인바디,041830,2013/12,
(주)인바디,041830,2014/12,
(주)인바디,041830,2015/12,
(주)인바디,041830,2016/12,
(주)인바디,041830,2017/12,
(주)인바디,041830,2018/12,
(주)인바디,041830,2019/12,
(주)인바디,041830,2020/12,
(주)인산가,062580,2015/12,2018/09/11
(주)인산가,062580,2016/12,2018/09/11
(주)인산가,277410,2017/12,
(주)인산가,062580,2017/12,2018/09/11
(주)인산가,277410,2018/12,
(주)인산가,277410,2019/12,
(주)인산가,277410,2020/12,
(주)인성정보,033230,2011/12,
(주)인성정보,033230,2012/12,
(주)인성정보,033230,2013/12,
(주)인성정보,033230,2014/12,
(주)인성정보,033230,2015/12,
(주)인성정보,033230,2016/12,
(주)인성정보,033230,2017/12,
(주)인성정보,033230,2018/12,
(주)인성정보,033230,2019/12,
(주)인성정보,033230,2020/12,
(주)인스프리트,073130,2011/12,2012/10/12
(주)인지디스플레이,037330,2011/12,
(주)인지디스플레이,037330,2012/12,
(주)인지디스플레이,037330,2013/12,
(주)인지디스플레이,037330,2014/12,
(주)인지디스플레이,037330,2015/12,
(주)인지디스플레이,037330,2016/12,
(주)인지디스플레이,037330,2017/12,
(주)인지디스플레이,037330,2018/12,
(주)인지디스플레이,037330,2019/12,
(주)인지디스플레이,037330,2020/12,
(주)인콘,083640,2011/12,
(주)인콘,083640,2012/12,
(주)인콘,083640,2013/12,
(주)인콘,083640,2014/12,
(주)인콘,083640,2015/12,
(주)인콘,083640,2016/12,
(주)인콘,083640,2017/12,
(주)인콘,083640,2018/12,
(주)인콘,083640,2019/12,
(주)인콘,083640,2020/12,
(주)인터로조,119610,2011/12,
(주)인터로조,119610,2012/12,
(주)인터로조,119610,2013/12,
(주)인터로조,119610,2014/12,
(주)인터로조,119610,2015/12,
(주)인터로조,119610,2016/12,
(주)인터로조,119610,2017/12,
(주)인터로조,119610,2018/12,
(주)인터로조,119610,2019/12,
(주)인터로조,119610,2020/12,
(주)인터파크,108790,2014/12,2020/07/16
(주)인터파크,108790,2015/12,2020/07/16
(주)인터파크,108790,2016/12,2020/07/16
(주)인터파크,108790,2017/12,2020/07/16
(주)인터파크,108790,2018/12,2020/07/16
(주)인터파크,108790,2019/12,2020/07/16
(주)인터플렉스,051370,2011/12,
(주)인터플렉스,051370,2012/12,
(주)인터플렉스,051370,2013/12,
(주)인터플렉스,051370,2014/12,
(주)인터플렉스,051370,2015/12,
(주)인터플렉스,051370,2016/12,
(주)인터플렉스,051370,2017/12,
(주)인터플렉스,051370,2018/12,
(주)인터플렉스,051370,2019/12,
(주)인터플렉스,051370,2020/12,
(주)인텍플러스,064290,2011/12,
(주)인텍플러스,064290,2012/12,
(주)인텍플러스,064290,2013/12,
(주)인텍플러스,064290,2014/12,
(주)인텍플러스,064290,2015/12,
(주)인텍플러스,064290,2016/12,
(주)인텍플러스,064290,2017/12,
(주)인텍플러스,064290,2018/12,
(주)인텍플러스,064290,2019/12,
(주)인텍플러스,064290,2020/12,
(주)인텔리안테크놀로지스,189300,2016/12,
(주)인텔리안테크놀로지스,189300,2017/12,
(주)인텔리안테크놀로지스,189300,2018/12,
(주)인텔리안테크놀로지스,189300,2019/12,
(주)인텔리안테크놀로지스,189300,2020/12,
(주)인트로메딕,150840,2013/12,
(주)인트로메딕,150840,2014/12,
(주)인트로메딕,150840,2015/12,
(주)인트로메딕,150840,2016/12,
(주)인트로메딕,150840,2017/12,
(주)인트로메딕,150840,2018/12,
(주)인트로메딕,150840,2019/12,
(주)인트로메딕,150840,2020/12,
(주)인트론바이오테크놀로지,048530,2011/12,
(주)인트론바이오테크놀로지,048530,2012/12,
(주)인트론바이오테크놀로지,048530,2013/12,
(주)인트론바이오테크놀로지,048530,2014/12,
(주)인트론바이오테크놀로지,048530,2015/12,
(주)인트론바이오테크놀로지,048530,2016/12,
(주)인트론바이오테크놀로지,048530,2017/12,
(주)인트론바이오테크놀로지,048530,2018/12,
(주)인트론바이오테크놀로지,048530,2019/12,
(주)인트론바이오테크놀로지,048530,2020/12,
(주)인포마크,175140,2015/12,
(주)인포마크,175140,2016/12,
(주)인포마크,175140,2017/12,
(주)인포마크,175140,2018/12,
(주)인포마크,175140,2019/12,
(주)인포마크,175140,2020/12,
(주)인포바인,115310,2011/12,
(주)인포바인,115310,2012/12,
(주)인포바인,115310,2013/12,
(주)인포바인,115310,2014/12,
(주)인포바인,115310,2015/12,
(주)인포바인,115310,2016/12,
(주)인포바인,115310,2017/12,
(주)인포바인,115310,2018/12,
(주)인포바인,115310,2019/12,
(주)인포바인,115310,2020/12,
(주)인포피아,036220,2011/12,2016/05/09
(주)인포피아,036220,2012/12,2016/05/09
(주)인포피아,036220,2013/12,2016/05/09
(주)인포피아,036220,2014/12,2016/05/09
(주)인포피아,036220,2015/12,2016/05/09
(주)인프라웨어테크놀러지,247300,2016/12,2019/12/06
(주)인프라웨어테크놀러지,247300,2017/12,2019/12/06
(주)인프라웨어테크놀러지,247300,2018/12,2019/12/06
(주)인피니트헬스케어,071200,2011/12,
(주)인피니트헬스케어,071200,2012/12,
(주)인피니트헬스케어,071200,2013/12,
(주)인피니트헬스케어,071200,2014/12,
(주)인피니트헬스케어,071200,2015/12,
(주)인피니트헬스케어,071200,2016/12,
(주)인피니트헬스케어,071200,2017/12,
(주)인피니트헬스케어,071200,2018/12,
(주)인피니트헬스케어,071200,2019/12,
(주)인피니트헬스케어,071200,2020/12,
(주)일승,333430,2019/12,
(주)일승,333430,2020/12,
(주)일신바이오베이스,068330,2011/12,
(주)일신바이오베이스,068330,2012/12,
(주)일신바이오베이스,068330,2013/12,
(주)일신바이오베이스,068330,2014/12,
(주)일신바이오베이스,068330,2015/12,
(주)일신바이오베이스,068330,2016/12,
(주)일신바이오베이스,068330,2017/12,
(주)일신바이오베이스,068330,2018/12,
(주)일신바이오베이스,068330,2019/12,
(주)일신바이오베이스,068330,2020/12,
(주)일야,058450,2011/12,
(주)일야,058450,2012/12,
(주)일야,058450,2013/12,
(주)일야,058450,2014/12,
(주)일야,058450,2015/12,
(주)일야,058450,2016/12,
(주)일야,058450,2017/12,
(주)일야,058450,2018/12,
(주)일야,058450,2019/12,
(주)일야,058450,2020/12,
(주)일지테크,019540,2011/12,
(주)일지테크,019540,2012/12,
(주)일지테크,019540,2013/12,
(주)일지테크,019540,2014/12,
(주)일지테크,019540,2015/12,
(주)일지테크,019540,2016/12,
(주)일지테크,019540,2017/12,
(주)일지테크,019540,2018/12,
(주)일지테크,019540,2019/12,
(주)일지테크,019540,2020/12,
(주)일진파워,094820,2011/12,
(주)일진파워,094820,2012/12,
(주)일진파워,094820,2013/12,
(주)일진파워,094820,2014/12,
(주)일진파워,094820,2015/12,
(주)일진파워,094820,2016/12,
(주)일진파워,094820,2017/12,
(주)일진파워,094820,2018/12,
(주)일진파워,094820,2019/12,
(주)일진파워,094820,2020/12,
(주)잉크테크,049550,2011/12,
(주)잉크테크,049550,2012/12,
(주)잉크테크,049550,2013/12,
(주)잉크테크,049550,2014/12,
(주)잉크테크,049550,2015/12,
(주)잉크테크,049550,2016/12,
(주)잉크테크,049550,2017/12,
(주)잉크테크,049550,2018/12,
(주)잉크테크,049550,2019/12,
(주)잉크테크,049550,2020/12,
(주)자비스,230400,2015/12,2019/11/15
(주)자비스,254120,2016/12,
(주)자비스,230400,2016/12,2019/11/15
(주)자비스,230400,2017/12,2019/11/15
(주)자비스,254120,2017/12,
(주)자비스,254120,2018/12,
(주)자비스,230400,2018/12,2019/11/15
(주)자비스,254120,2019/12,
(주)자비스,254120,2020/12,
(주)자연과환경,043910,2011/12,
(주)자연과환경,043910,2012/12,
(주)자연과환경,043910,2013/12,
(주)자연과환경,043910,2014/12,
(주)자연과환경,043910,2015/12,
(주)자연과환경,043910,2016/12,
(주)자연과환경,043910,2017/12,
(주)자연과환경,043910,2018/12,
(주)자연과환경,043910,2019/12,
(주)자연과환경,043910,2020/12,
(주)자유투어,046840,2011/12,2013/05/01
(주)자유투어,046840,2012/12,2013/05/01
(주)장원테크,174880,2016/12,
(주)장원테크,174880,2017/12,
(주)장원테크,174880,2018/12,
(주)장원테크,174880,2019/12,
(주)장원테크,174880,2020/12,
(주)정다운,208140,2014/12,
(주)정다운,208140,2015/12,
(주)정다운,224090,2015/12,2016/06/29
(주)정다운,208140,2016/12,
(주)정다운,208140,2017/12,
(주)정다운,208140,2018/12,
(주)정다운,208140,2019/12,
(주)정다운,208140,2020/12,
(주)정상제이엘에스,040420,2011/12,
(주)정상제이엘에스,040420,2012/12,
(주)정상제이엘에스,040420,2013/12,
(주)정상제이엘에스,040420,2014/12,
(주)정상제이엘에스,040420,2015/12,
(주)정상제이엘에스,040420,2016/12,
(주)정상제이엘에스,040420,2017/12,
(주)정상제이엘에스,040420,2018/12,
(주)정상제이엘에스,040420,2019/12,
(주)정상제이엘에스,040420,2020/12,
(주)정원엔시스,045510,2011/12,
(주)정원엔시스,045510,2012/12,
(주)정원엔시스,045510,2013/12,
(주)정원엔시스,045510,2014/12,
(주)정원엔시스,045510,2015/12,
(주)정원엔시스,045510,2016/12,
(주)정원엔시스,045510,2017/12,
(주)정원엔시스,045510,2018/12,
(주)정원엔시스,045510,2019/12,
(주)정원엔시스,045510,2020/12,
(주)제넥신,095700,2011/12,
(주)제넥신,095700,2012/12,
(주)제넥신,095700,2013/12,
(주)제넥신,095700,2014/12,
(주)제넥신,095700,2015/12,
(주)제넥신,095700,2016/12,
(주)제넥신,095700,2017/12,
(주)제넥신,095700,2018/12,
(주)제넥신,095700,2019/12,
(주)제넥신,095700,2020/12,
(주)제넨바이오,072520,2011/12,
(주)제넨바이오,072520,2012/12,
(주)제넨바이오,072520,2013/12,
(주)제넨바이오,072520,2014/12,
(주)제넨바이오,072520,2015/12,
(주)제넨바이오,072520,2016/12,
(주)제넨바이오,072520,2017/12,
(주)제넨바이오,072520,2018/12,
(주)제넨바이오,072520,2019/12,
(주)제넨바이오,072520,2020/12,
(주)제노레이,122310,2018/12,
(주)제노레이,122310,2019/12,
(주)제노레이,122310,2020/12,
(주)제노포커스,187420,2015/12,
(주)제노포커스,187420,2016/12,
(주)제노포커스,187420,2017/12,
(주)제노포커스,187420,2018/12,
(주)제노포커스,187420,2019/12,
(주)제노포커스,187420,2020/12,
(주)제놀루션,225220,2020/12,
(주)제닉,123330,2011/12,
(주)제닉,123330,2012/12,
(주)제닉,123330,2013/12,
(주)제닉,123330,2014/12,
(주)제닉,123330,2015/12,
(주)제닉,123330,2016/12,
(주)제닉,123330,2017/12,
(주)제닉,123330,2018/12,
(주)제닉,123330,2019/12,
(주)제닉,123330,2020/12,
(주)제로투세븐,159580,2013/12,
(주)제로투세븐,159580,2014/12,
(주)제로투세븐,159580,2015/12,
(주)제로투세븐,159580,2016/12,
(주)제로투세븐,159580,2017/12,
(주)제로투세븐,159580,2018/12,
(주)제로투세븐,159580,2019/12,
(주)제로투세븐,159580,2020/12,
(주)제우스,079370,2011/12,
(주)제우스,079370,2012/12,
(주)제우스,079370,2013/12,
(주)제우스,079370,2014/12,
(주)제우스,079370,2015/12,
(주)제우스,079370,2016/12,
(주)제우스,079370,2017/12,
(주)제우스,079370,2018/12,
(주)제우스,079370,2019/12,
(주)제우스,079370,2020/12,
(주)제이브이엠,054950,2011/12,
(주)제이브이엠,054950,2012/12,
(주)제이브이엠,054950,2013/12,
(주)제이브이엠,054950,2014/12,
(주)제이브이엠,054950,2015/12,
(주)제이브이엠,054950,2016/12,
(주)제이브이엠,054950,2017/12,
(주)제이브이엠,054950,2018/12,
(주)제이브이엠,054950,2019/12,
(주)제이브이엠,054950,2020/12,
(주)제이스텍,090470,2011/12,
(주)제이스텍,090470,2012/12,
(주)제이스텍,090470,2013/12,
(주)제이스텍,090470,2014/12,
(주)제이스텍,090470,2015/12,
(주)제이스텍,090470,2016/12,
(주)제이스텍,090470,2017/12,
(주)제이스텍,090470,2018/12,
(주)제이스텍,090470,2019/12,
(주)제이스텍,090470,2020/12,
(주)제이시스메디칼,287410,2018/12,
(주)제이시스메디칼,287410,2019/12,
(주)제이시스메디칼,287410,2020/12,
(주)제이앤티씨,204270,2020/12,
(주)제이에스티나,026040,2011/12,
(주)제이에스티나,026040,2012/12,
(주)제이에스티나,026040,2013/12,
(주)제이에스티나,026040,2014/12,
(주)제이에스티나,026040,2015/12,
(주)제이에스티나,026040,2016/12,
(주)제이에스티나,026040,2017/12,
(주)제이에스티나,026040,2018/12,
(주)제이에스티나,026040,2019/12,
(주)제이에스티나,026040,2020/12,
(주)제이에스피브이,250300,2016/12,2019/03/04
(주)제이에스피브이,250300,2017/12,2019/03/04
(주)제이에이치코오스,065310,2011/12,2012/05/31
(주)제이엘케이,322510,2019/12,
(주)제이엘케이,322510,2020/12,
(주)제이와이피엔터테인먼트,035900,2011/06,
(주)제이와이피엔터테인먼트,035900,2012/12,
(주)제이와이피엔터테인먼트,035900,2013/12,
(주)제이와이피엔터테인먼트,035900,2014/12,
(주)제이와이피엔터테인먼트,035900,2015/12,
(주)제이와이피엔터테인먼트,035900,2016/12,
(주)제이와이피엔터테인먼트,035900,2017/12,
(주)제이와이피엔터테인먼트,035900,2018/12,
(주)제이와이피엔터테인먼트,035900,2019/12,
(주)제이와이피엔터테인먼트,035900,2020/12,
(주)제이웨이,058420,2011/12,
(주)제이웨이,058420,2012/12,
(주)제이웨이,058420,2013/12,
(주)제이웨이,058420,2014/12,
(주)제이웨이,058420,2015/12,
(주)제이웨이,058420,2016/12,
(주)제이웨이,058420,2017/12,
(주)제이웨이,058420,2018/12,
(주)제이웨이,058420,2019/12,
(주)제이웨이,058420,2020/12,
(주)제이콘텐트리,036420,2011/12,2019/10/18
(주)제이콘텐트리,036420,2012/12,2019/10/18
(주)제이콘텐트리,036420,2013/12,2019/10/18
(주)제이콘텐트리,036420,2014/12,2019/10/18
(주)제이콘텐트리,036420,2015/12,2019/10/18
(주)제이콘텐트리,036420,2016/12,2019/10/18
(주)제이콘텐트리,036420,2017/12,2019/10/18
(주)제이콘텐트리,036420,2018/12,2019/10/18
(주)제이테크놀로지,035480,2011/12,2019/12/12
(주)제이테크놀로지,035480,2012/12,2019/12/12
(주)제이테크놀로지,035480,2013/12,2019/12/12
(주)제이테크놀로지,035480,2014/12,2019/12/12
(주)제이테크놀로지,035480,2015/12,2019/12/12
(주)제이테크놀로지,035480,2016/12,2019/12/12
(주)제이테크놀로지,035480,2017/12,2019/12/12
(주)제이테크놀로지,035480,2018/12,2019/12/12
(주)제이티,089790,2011/12,
(주)제이티,089790,2012/12,
(주)제이티,089790,2013/12,
(주)제이티,089790,2014/12,
(주)제이티,089790,2015/12,
(주)제이티,089790,2016/12,
(주)제이티,089790,2017/12,
(주)제이티,089790,2018/12,
(주)제이티,089790,2019/12,
(주)제이티,089790,2020/12,
(주)제일바이오,052670,2011/12,
(주)제일바이오,052670,2012/12,
(주)제일바이오,052670,2013/12,
(주)제일바이오,052670,2014/12,
(주)제일바이오,052670,2015/12,
(주)제일바이오,052670,2016/12,
(주)제일바이오,052670,2017/12,
(주)제일바이오,052670,2018/12,
(주)제일바이오,052670,2019/12,
(주)제일바이오,052670,2020/12,
(주)제일테크노스,038010,2011/12,
(주)제일테크노스,038010,2012/12,
(주)제일테크노스,038010,2013/12,
(주)제일테크노스,038010,2014/12,
(주)제일테크노스,038010,2015/12,
(주)제일테크노스,038010,2016/12,
(주)제일테크노스,038010,2017/12,
(주)제일테크노스,038010,2018/12,
(주)제일테크노스,038010,2019/12,
(주)제일테크노스,038010,2020/12,
(주)제주반도체,080220,2011/12,
(주)제주반도체,080220,2012/12,
(주)제주반도체,080220,2013/12,
(주)제주반도체,080220,2014/12,
(주)제주반도체,080220,2015/12,
(주)제주반도체,080220,2016/12,
(주)제주반도체,080220,2017/12,
(주)제주반도체,080220,2018/12,
(주)제주반도체,080220,2019/12,
(주)제주반도체,080220,2020/12,
(주)제테마,216080,2019/12,
(주)제테마,216080,2020/12,
(주)젠큐릭스,229000,2020/12,
(주)젬백스&카엘,082270,2011/12,
(주)젬백스&카엘,082270,2012/12,
