[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
53.712701850615574,0.4892334108452173,0.634599534928696,3.694088734991105,96.91447649455986,-11.627986047860881,378.22748879300894,-5.394632797196575,37.15286354685202,2014,1
29.208295165554034,0.5028352248137269,0.8066480900341577,-24.0149845457542,62.32780735986496,-28.532583425760578,378.26573859022795,-40.53067416951315,-26.957854060773798,2013,1
41.09700568336285,0.3109134401628992,1.241889026360654,8.556767440295456,116.4540010256537,18.910477452026857,1518.9943180341263,-7.883204434164643,5.197776081096109,2012,1
54.19319965950952,0.4392505498647675,0.5168756248463267,-46.75075344915172,103.8657631438963,-52.45597430344864,126.08931783618763,-60.81,-255.08,2012,1
67.09604116583553,0.9341071197159783,1.0108708427552888,-18.491236838995622,321.40115819694563,-23.622675328300954,5800.525670772364,-9.527426217594588,16.851259524476962,2014,1
37.17615017043344,0.47395624158247224,1.5685598674253716,-4.015917870382686,98.4594530197809,-30.646247550528095,410.54142811662547,-27.25543681820892,-30.21705824292851,2012,1
91.37208196563867,0.41625778028928695,0.5794097486442716,0.016266185329913085,733.5811534715405,61.39849625973825,135.94200291324313,4.236412335444947,50.26998949369922,2013,1
9.444805239220496,0.12586757814241165,0.29632957261336673,-26.389904482319864,66.95334592790113,-50.74251582802109,160.06184720426012,-57.33044717416492,-248.7019006632641,2012,1
9.031421656726312,0.12,0.19376120489186313,-34.16019600056218,40.608259258991865,-43.76688776914266,124.29508605578654,-60.81,-255.08,2013,1
19.581215107325136,0.33992806699545275,0.8542349811481877,-34.3435758932513,40.776461683597034,-14.943509805674733,1901.131380922223,-42.83557510583054,-88.8829310004908,2012,1
51.31422814187315,0.38076797470227114,0.8318467157335122,18.81822923292948,105.53076590354249,56.24165726014935,1908.5594728160354,-8.907553776168406,3.3003172571905104,2011,1
45.13935420533747,0.4945574787884641,2.06961719419826,94.80977204360755,166.5276370083908,18.663539783570933,4233.378998323456,6.77237968867626,43.450239247760535,2015,1
31.080860570859993,0.8463639661020369,1.0922424989831283,-19.71255197017625,61.823755759998114,-27.322668069154,362.68901825219086,-58.658117404741816,-50.603631681351075,2014,1
8.995824181692512,0.8409639076394934,2.2610067479790263,-14.321232712003564,48.60764923020061,-8.803356528091415,23423.151486193008,-29.662162322349435,4.938109701295602,2014,1
61.82637243814157,0.13857916979919813,0.4266672346069878,1.125685024624171,185.95521640298173,-22.91452865578789,132.64232533177218,-12.615347966311106,-67.04362074657459,2012,1
9.227983185990963,0.45611676747986707,1.1951393412558138,-36.310305443912824,34.40868658262033,-32.82502937688478,704.1048999337706,-41.3156263059596,-56.16078310278272,2014,1
9.51607706915241,0.9178884798127231,2.417516745855133,-25.82962362503232,72.34748224950526,-41.42058080598686,1579.4826074011648,-58.14076319220808,-16.602605618460696,2012,1
31.532435927791045,0.7397204593284579,3.2713858342264737,-7.904772784012865,115.67796690913895,-2.3998003975812914,6114.20482243335,-1.9407189578487514,1.1247841667173488,2011,1
58.62316920138986,0.2984127815170791,0.5535801176400992,25.205264522431154,192.0381380741384,-0.1727821733839825,259.7182696198429,-28.34313893275173,-12.68088875017049,2016,1
33.115127845863775,0.5987028377979497,1.7884167445981847,-11.788501725400394,94.47684127689465,-36.982646557608305,434.0980581832671,-36.4136794583426,-59.01681012610152,2011,1
53.63159394659375,0.6853175159882147,3.186189808141424,-22.702623890974678,163.44174042918652,119.74423847000196,968.6085069104562,-37.24274953557811,-23.871639983248127,2011,1
8.93,0.14238103804249094,0.13428622825494554,-6.059078165952263,28.859063774813787,-2.543298914527147,491.1433625953149,-5.652467744651804,64.6702902021437,2013,1
28.376178066381065,0.45573570241907696,0.6778678512095385,-35.05669811985341,56.68885251429627,-27.28241160499893,431.503250030382,-27.22660557152929,3.9983250172276197,2012,1
30.601910297702524,0.5291467385683669,1.3814176405407363,-45.450519428233704,81.37542762798245,-53.062271400605695,296.4632953756372,-56.52941364408652,-154.54412366846452,2011,1
9.080586211131836,0.37631034444256045,3.494448255455703,-28.86634430857147,81.80923445095549,-32.68022720033407,1830.5429301623994,-55.09867570143622,-92.38633769439764,2014,1
31.519822151692154,0.9771205328545866,1.9383507897251764,-20.29658688946301,64.12726350120143,-12.353130523878084,3031.677514164062,-33.51368584402765,-6.789521238310034,2016,1
8.93,0.45701091023068124,0.6154640562070803,-30.414948433667316,28.41,-21.20678672237992,2761.915982663568,-48.0118681777069,-118.44535641232139,2012,1
69.94511003350051,0.30957845116383753,0.4521465319618976,-8.124307341058561,250.07077602002963,-17.671617780161473,671.6497503055969,-25.651523501290605,-64.5142744787579,2016,1
16.706870026874192,0.5048777528263126,0.9724909201827793,-33.724892280533865,59.235937943099074,-26.813234060665053,1216.393135175772,-42.65599366034291,-42.93694018873093,2014,1
69.0817468639479,0.44614591717373975,0.3330911242668557,-37.60148579976079,170.53609479246745,-53.023399527162226,815.3729171655001,-47.70255124387703,-193.53052521308058,2013,1
20.964403745509596,0.3383050246635564,0.8382527625039682,-41.52358416134626,65.21260247342889,-44.58082523072075,301.93164448560196,-47.53783289280218,-199.25246518362607,2011,1
10.211754714189576,0.2872116731856128,1.026441867593665,-45.75843236620865,33.78626786441225,-20.447101319422025,1929.9918493199832,-58.646978822528546,-139.39929397533348,2012,1
33.9265735669949,0.7001341544284673,3.140715490285159,-43.68342878253864,132.09578726656645,-31.422126167625915,525.4772513026749,-59.775045011834514,-57.12734073896053,2012,1
27.980033861626744,0.6099047126043118,0.6943233535131595,-31.862967441684482,61.37202866061438,-40.51252224747779,894.8218645901907,-19.4499911448232,20.227637583847752,2013,1
66.62202433218829,0.5223156621771035,0.4358267901237486,-21.086794102091282,52.253565998953434,-6.600652334470495,140.46031695861825,-20.188314831659103,-34.633138933726755,2012,1
26.915592381281936,0.38812899188223404,1.5469441567269053,-16.657271851643923,88.34234694115472,-35.55358953335499,404.0252358441382,-33.869361226251094,-55.3209540973414,2012,1
27.081894357861742,0.5974348920937522,1.2969675312088729,-12.905037505103728,74.5595538797167,-29.440923967848583,385.91510857434974,-51.58987883486874,-51.294017152825724,2014,1
49.77692379317046,0.8406474610889962,2.0105654574665115,19.586717713127886,138.58803037974678,-2.445598274715275,2917.4979055366703,5.30829215108006,38.37511252090083,2014,1
69.43944657422955,1.042197813486293,1.0590637376183551,-17.178695129522275,142.53196967643885,-14.739062710365697,269.4664282279657,-12.559384283502986,0.42211117474013804,2012,1
35.771728514266364,0.5048489704667835,1.1130433975410228,-37.899887822173014,113.14067253876294,-53.50925904060698,571.0592565781487,-9.318857721906165,16.43842374649594,2018,1
51.090296715241344,0.850957409888506,2.0549555147977343,21.020659758659708,142.13064334224498,-2.074726505399576,2922.489352692966,6.891155679271462,42.01280612232786,2014,1
16.533504858310234,0.3319892051580804,1.5339514232113618,17.30826498469581,88.84151784079386,7.819537753904768,1696.5522680199097,-33.222935031498,-54.85750059519462,2011,1
30.38360762118146,0.8245986016194948,0.9724373976589393,-7.888403087709651,67.16241457700569,-2.0333745742805585,9735.904210329993,-8.445426194821014,7.559908507576002,2012,1
56.67562220203277,0.1794574524257207,0.6397384248212876,-23.408713185632834,155.10682809891344,-40.1962473314031,686.471234992706,-25.688824576005334,-72.77334090861197,2015,1
56.6302974754272,0.503144554725111,0.5894824485512624,-42.82781642674583,117.66347541435366,-53.17600077383349,126.70938011062778,-57.822942064197576,-255.08,2011,1
8.93,0.1885987382900134,0.6984077173008505,18.23624957663982,43.30573224712512,-46.70732658839731,348.1659926763736,-53.00745452388714,-255.08,2011,1
49.74813273665321,1.2784455591708177,1.6332043943241157,14.666205870576693,174.2618622652662,11.798999569706723,5894.009207393173,8.736119890640246,45.360534898734116,2016,1
9.796618575279183,0.2342342927130905,0.9570571545218174,30.999161583109334,40.511293855751845,-31.509587914443642,372.14386062500085,-60.81,-255.08,2011,1
8.93,0.5515221120157863,1.849653068837887,-47.32,48.66023446928233,-41.48595423992033,731.1611771191731,-60.81,-85.2540848382934,2011,1
61.430002346811676,0.5827542121952248,0.8889808044074266,-1.0305973619182929,164.17716685167545,-40.79763204646792,311.1839325083501,-23.106385319938475,-8.392069645408952,2015,1
29.096149972245524,0.4129493810224001,0.8401173117748556,-22.473805696542584,52.383859225870175,6.9118234590701,1839.6970099069265,-19.941378187157007,-11.874766356347378,2012,1
19.692740455681133,0.43375013511436566,2.546379722902661,-47.32,52.866413697609815,-58.53,1053.482345158937,-60.81,-150.35969581822803,2011,1
24.580740885055995,0.40109346819031955,1.0348930225876074,-27.781867241648357,52.15012837289487,15.570027230155205,1831.267455883317,-22.80712168885419,-18.34470735899704,2012,1
26.133417587143455,0.7929248676775096,2.0294392857942025,7.605676454428559,87.89446838555374,10.555995892968042,24945.96594599702,-6.842046032562958,2.655057540703698,2011,1
9.47998278522363,0.28369598905751603,0.42145636115552043,-26.999583409105867,28.851432262699937,-11.086748158866826,723.2215011106488,-24.82954726142249,-47.053429165602125,2016,1
42.98920214897902,0.4330316132951416,0.8010163029303371,11.65605074512018,98.08350694182775,37.57831782047869,1941.4111190956019,-10.363374967397753,5.507820382424435,2013,1
9.010549008383675,0.2614131404979592,2.163240495428567,-42.07699520275914,50.92474561435097,-29.178471730710154,651.1849615055186,-39.809272475371394,-74.98435015831014,2011,1
8.93,0.37394120077820703,1.0994874887159414,-46.42190209824892,40.363375093774174,-57.33967127840453,122.7,-60.81,-173.909509036966,2014,1
15.058672344014944,0.3480228210762253,0.8880118494049631,-34.80262678562483,59.83822031115894,-32.27757956555723,362.34852312928575,-46.5730414310362,-69.05884358584896,2013,1
28.046185954149806,0.5761307754315741,1.3810627285595762,-11.84095294129283,78.54678750343804,-30.43212602728887,391.5046360249265,-48.45032480044249,-50.627983189808155,2013,1
21.993934466585763,1.0381577557388528,4.234437699302744,1.6123557722355955,82.63066208422008,-31.818948674061524,5355.563514070505,-25.186061388452284,-8.76903552136508,2013,1
30.353178354483997,0.7846193012946866,0.2523084383418451,-45.85827655122936,76.62550192925514,-47.80991330276744,122.7,-60.81,-255.08,2016,1
86.43580003273328,0.5371413167772465,0.8326924794382828,2.0664217176340633,619.8713464055436,-3.3533420466215382,150.9813394322754,-1.8638891248163287,22.225831509202177,2013,1
51.41191204344143,0.9023408694149457,2.175482375216327,-15.780862914341187,233.43824761438998,-15.019446927669582,5924.803964055826,-6.784476828436567,9.495524719326422,2013,1
21.87077019192913,0.7771378431237839,1.9727490714463758,78.30815152396943,63.08046989078612,141.51492091369462,545.928198193142,-51.295474692801534,-46.54223424748598,2012,1
11.807316691305404,0.7276856345092058,1.7215392540467789,-29.30118194591735,102.27972877701778,-50.98231536484048,6303.059353861721,-10.373702054459427,62.05222894657671,2016,1
12.411297467694379,0.7812058734472919,1.9306212912464331,-13.243033394874715,67.07494288737071,-33.732597697917086,1609.1397241470577,-47.54319154656276,-11.708587950313339,2013,1
53.685312890200976,0.36301850437889277,0.5916975072981546,12.58261751636158,124.06919281408415,-7.276795239073833,236.93369566589732,-26.6626548394406,-6.396749494793816,2015,1
34.64140689569034,0.2402759185034254,0.2301379592517127,-42.87396803327771,37.17454856380818,-36.965018438260145,247.8568720497628,-44.40508946363517,-222.1385384714456,2012,1
52.40221446380989,0.7344265365127429,0.3356201812858223,40.83841876816988,32.746528737053445,67.18147883417326,371.45598445964094,-9.092922203319995,23.213735133172925,2013,1
58.599293585157,0.275060721857995,0.4208447841167855,-43.630461826335804,294.2476281841211,-46.40701882712692,272.20584282177487,-8.748920311293952,40.97169755107629,2016,1
92.47153965086328,0.7033602245524745,0.37565666167326905,173.3342978007696,386.611054281778,307.8686638995929,833.9352426762606,-23.37004442608518,-68.11109252006135,2016,1
8.93,0.29889994004728737,1.09125275375706,-47.05031239394063,32.89669498074379,-20.379124719292335,1934.6870928224462,-60.81,-143.20623003781134,2011,1
57.914976595235316,0.2874538244770872,0.874681728059636,-13.269773258891759,243.56124058977042,-52.8003131290131,193.4537304147384,-26.04452870374531,-76.97827507044947,2015,1
15.179356997280106,0.5510593520673183,2.2795913107020755,-45.3150385863287,57.81000383002475,-36.158824448727884,613.7891072096216,-46.89678291725064,-93.78871590957259,2011,1
55.1267378180032,0.5121208286984198,0.6585430047721545,5.505711305576832,101.10827623433156,-13.292490751361559,371.19289766857844,-5.796794803359276,34.37327840973122,2015,1
28.286821026767356,1.0047126963850033,2.3872922177640796,-39.32964249173977,80.70724981757711,-36.23933682853525,3700.2359759026763,-60.81,-42.0025527948251,2012,1
56.92123735364731,0.18791669656348156,0.26093752242261115,-1.0228488316674236,129.17982839403,-5.842081868389404,122.7,-18.04920466508152,-55.02162406414232,2012,1
9.04982081069568,0.10785710234070037,0.16785710234070036,-36.73098157056239,44.21384349435975,-33.38254777528461,304.32122824640055,-37.513118795919745,-253.59549872650393,2011,1
65.50695340122886,0.5300453136648146,0.806363567641373,-4.2560418363182855,188.50089873536183,-35.17059663709156,282.09118571473414,-22.691048261849918,14.461049017794814,2012,1
38.70001265730602,0.5814769667332416,1.4715529515019519,-20.198820684621186,118.50736899156739,-42.46935414993226,556.2153190156749,-11.801057458108936,15.335527943089415,2018,1
30.246125416691008,0.952902628283733,1.7642048861033803,-21.94504939175117,59.04218997735694,-13.304671899877377,2978.82386882522,-37.4610927860067,-17.71209164476968,2016,1
10.99468686730116,0.9758083087337648,2.3202843473254853,-26.89104305924721,89.84156187454823,-26.15953049897311,2324.565406670668,-26.94984187846792,-12.652622238826071,2014,1
8.93,0.6317291678027406,1.0316909777132464,-38.79911101416613,56.61222459709092,-45.57617727135357,6137.768780643713,-29.96016813570572,5.623740545019942,2014,1
68.49968530488042,0.8032000855473744,0.6467029561333903,-32.10055960742529,150.09085643742347,-44.21513711324772,860.336611491842,-45.84335399457432,-178.75436937403998,2011,1
54.1541797674247,1.1052704087235103,1.272975997026076,-7.839701904643391,102.03959094402984,-13.150582323471022,821.4142787194985,-21.985468312871248,-26.454424562298783,2011,1
23.36094395455988,0.37879648100578495,1.6057967318155462,-45.3984358613207,86.34866042854459,-47.19904852114728,604.4197124227408,-23.086574769055122,-25.030990836194956,2014,1
10.504597280669824,0.4077920596685856,3.8438250241499046,-42.76777444765189,82.6972654716643,-42.04857054962593,1878.4244977342485,-55.74053385585801,-88.78908886229983,2016,1
90.78327436761646,0.4083860209574392,0.6707221568937056,-4.0471359817698955,656.5323731314147,105.16075508921264,143.5272302054116,4.57804669044714,55.339402503409175,2013,1
14.812442690225673,0.6300152826064874,1.5250585833248684,-11.415617233969506,52.53262608150352,-11.840005094202162,2325.0357963462643,-19.1863737432794,24.554047404484386,2013,1
61.6772263610457,0.3196018728458839,0.28741050482403446,-24.361776652394802,221.9154131943566,-32.0689764129223,182.43816347187195,-4.706684531371042,51.01297751201563,2012,1
16.456089294066032,0.8071179911356237,1.5395163368463027,0.12919380780110146,80.63355403565689,10.56030805357156,1048.3467185899794,-52.23282068157355,-38.532806423456734,2011,1
29.32836130589858,0.8311153818664134,3.598004583826427,-12.500271109663354,109.98864989318864,-4.3158803916734065,6096.463088501522,-4.1524357906934,-1.4026987841577134,2012,1
30.832149973544453,0.10260778018795126,0.22086224150361006,-36.86505149195375,60.980784690268045,-33.383455637487366,124.88114597251557,-60.81,-255.08,2014,1
47.18553625547684,0.5904958197676926,1.9290081042245033,17.39280941758127,192.03896326972676,-9.366281180915564,3841.303592344448,-14.788265997427008,11.18532839694197,2015,1
8.93,0.6205146168811569,1.9671347047154586,-47.32,41.57802407523629,-57.947770078011246,693.086447239182,-59.044644416559365,-80.43759060692787,2011,1
44.02202228574615,0.43756837006124094,1.8993406450920713,97.61363619298695,161.38031163044045,19.66965659400973,4247.396592127664,6.0173603451749855,42.446885545623665,2015,1
44.64722674128225,0.6874712966084346,1.4113472726047493,-31.00319143686023,105.52549956172376,-49.471995077879754,305.15394537117857,-45.392808724972696,-93.48192224396067,2013,1
42.8609787707933,0.38260924008477604,1.5075911111127986,5.627404032664607,101.02518951255308,35.770468737460234,1899.1837494883205,-19.259147756610773,-17.461791195934374,2012,1
11.77783564936371,0.3374623819484204,1.0982684008366732,-39.08678991443034,43.90874723965544,-19.12216026874512,1947.8206129834605,-51.641302336310055,-114.12646911832874,2013,1
69.35700523627919,0.5488864511060094,1.086192800104339,9.380124702201645,219.61267058513138,14.497136876554675,216.26720180654223,-17.39198688310729,-13.587066134317638,2013,1
53.573306570335546,0.29661012960565075,0.4583357962330793,15.395148760683028,193.15190939741012,-0.8555273307825573,242.63816919611548,-23.961780069688118,-10.212088041789514,2016,1
64.12648136811626,0.5730868371008762,0.6323334482458582,-47.32,153.83418806341388,-58.53,893.8024846823959,-60.81,-243.74462019171358,2011,1
10.377592341106133,0.7040952464905259,3.357142845694738,-45.04252981872666,62.14538825522132,27.314761923842106,9743.177217272636,-5.690680126009032,23.80357826738135,2014,1
40.95345329817553,0.4903604354225516,1.3683587690419063,-5.326518048815926,86.81676807039912,11.31647842391078,412.2075592537689,-28.314415858700613,-25.214855479447028,2014,1
71.91618949228668,0.2883166650100034,0.6644858973084619,-16.077110983734226,291.6485619208661,-39.83817841909263,315.6007428735553,-20.101936140837957,31.39412409352594,2015,1
27.561313137631316,0.3303432065933215,0.3430519424501204,-9.738959425634668,31.12107490321072,-1.9732743064702185,122.7,-26.445112044691513,-32.74508263166126,2012,1
15.827560464722705,0.4243761627831289,0.7414829809353601,18.71801961104484,52.00264909939988,-11.785515486231093,2224.3979217923843,-12.124415009940554,68.88536559735306,2015,1
93.90643264926493,0.7170943872536752,0.3462263130278387,185.25751304865497,389.58155747172344,328.66938031443533,847.9624008484203,-22.82525597227088,-68.99334897167658,2016,1
9.516732402886266,0.11730499825066287,0.2896749404970159,-23.800237332887264,77.38092213511008,-58.30895953797082,143.76234546200365,-56.54335124081598,-255.08,2012,1
36.261443357103644,0.47857146572136594,1.618284926707042,-6.02914064300659,93.52940741825422,-15.71562910090789,416.34312982494487,-30.917420368722404,-38.00824539917368,2013,1
24.737124679957383,0.7768454453895671,2.9749857130722313,-19.221060042956,92.69390653674725,-12.048260940894469,6082.066359752944,-12.169190807053138,-7.771818529080399,2012,1
64.09901303213444,0.256336713802344,0.6763036799728797,0.5755358078584507,216.43521934505537,-47.05082411130016,288.7169916089368,-30.67159024897815,15.914172748668179,2013,1
66.30545682492713,1.2149675430550688,1.1429355915801942,1.260903540453132,117.9304746160313,-13.557868349644426,819.5306833259763,-12.331348027585411,-8.903594939532141,2011,1
49.30207044407033,0.3312792095869828,0.5344355669224263,-36.26402491700092,228.54356013612522,-40.49157388836875,209.9679673554709,-8.642243126997007,28.010750862426075,2014,1
9.359407842191542,0.5338674151969605,0.9896489643071377,-21.697788819516116,36.21830633793231,-11.859167150709865,4906.337806456609,-27.018505517336546,-43.51178228068389,2011,1
15.495292523562611,0.43067482518402145,0.7473149938532315,19.30345135689183,51.77203702263913,-12.137967503402155,2234.7003142232056,-12.02294606151818,70.63801789269749,2015,1
22.402210296481016,1.0502885139158706,4.264890956809634,2.716254766344221,83.70044332095583,-31.46576670422023,5354.6226221394,-24.421823623300156,-8.25272012645576,2013,1
16.42319146721691,0.40409793023810925,0.5382720569937313,-42.307096243521,45.57918513024963,-49.28305743446827,914.9886676490855,-21.804330270572834,27.704530138822097,2013,1
11.591785933981017,0.738839489444902,2.2347098723612255,-1.3698419893989886,72.35284808673221,-6.373180150948567,24531.34664851035,-16.49061818110155,5.016450638193873,2013,1
9.645376988999148,0.18225060196307635,0.5108394315451762,-44.84549926756033,36.37577923523754,-47.70845710493502,311.20278125608684,-60.81,-246.21694820596548,2014,1
23.88112113046177,0.22916846408722616,0.3943763480654196,-30.72640596226586,89.62385286629471,-58.53,138.93489063289442,-57.794847560510604,-255.08,2011,1
75.96381575951148,0.34573767332350647,0.23690865066217442,-26.07315512465498,143.04320779180122,-11.837629591756833,122.7,-38.7662964429665,-255.08,2011,1
27.874023127345076,0.8080523465711684,2.0039116651611533,7.796660875461002,88.11476229694264,12.633187838553573,24914.806175878373,-6.581097021647343,2.3288712770591795,2011,1
50.509742875483695,0.37806384629805784,0.46488153916199515,-47.32,39.40396387575844,-41.529680393896435,216.6996481229163,-51.60778558240827,-189.82121650474693,2012,1
39.05898567152073,0.7173198228922562,1.041811453872535,-11.018609769991329,91.55904272289283,-30.714347071134693,350.866963286953,-43.97025488886791,-42.55985303059424,2015,1
9.114746300671484,0.4090973307784781,1.480211915689777,-47.20596278834773,58.23016983794158,-20.184563534015684,799.6028014497587,-59.644654035015215,-105.01554471425241,2013,1
9.009298692595047,0.1415498115816622,0.7828413212330474,-47.32,57.45003786056249,-34.38919254049446,358.20534897320067,-37.38647524027369,-81.86634113625064,2012,1
52.33841246337447,0.1937019207292014,0.8629627400911501,-5.739486418570499,244.44853539309864,-55.520792478840136,175.2859507813088,-17.111311589482476,-77.2829687576301,2015,1
83.21493446513448,0.36309525624967876,0.6589455133940045,-37.993355108252274,407.3648188942164,-29.891084394714355,336.6900439751346,-8.985880927739196,42.81544179822099,2017,1
8.93,0.40164088276306825,1.471269423468883,-47.32,58.4189169049665,-20.118512280917205,797.2579232103386,-60.12483102381283,-113.22587462404357,2012,1
38.17128859075319,1.2557573921704166,2.7013709344375614,-0.5214384990327181,115.64194293801111,-1.2689281484186474,25522.976745621414,1.3376669147353617,26.100425491333567,2013,1
32.624207676018834,1.0011983687249968,1.8907397260594916,-21.603115549427024,62.459596570980764,-13.229330544789004,3002.984295938367,-36.74052033862305,-11.347678969419938,2016,1
57.69119255255037,0.39067888288255503,0.5950963130627147,26.78969845798245,177.2022632185039,7.1411622875726914,260.9289653940936,-26.979559921927766,-24.155366854351964,2017,1
44.252774404075495,0.4191729539183455,0.5996455516792909,-13.004483936449066,80.02236873108464,-21.097182893504414,380.87571243998144,-12.864992149950025,18.615806458241508,2013,1
49.59549405022025,0.46852374406805397,0.5738928080510405,-43.92902561029925,110.88839353550051,-58.53,129.41507836092967,-60.19384025304572,-255.08,2011,1
61.55816505234492,1.4616380707642074,1.8118582064968427,17.995508993860238,228.20367819710015,10.138027014569985,25016.139011793955,10.565852737674746,25.29364255119969,2011,1
45.6058944775779,0.3935260145479031,0.5861849636302423,-3.410464260896518,92.32283065677758,-20.966879718482122,221.85895735093493,-28.197399320390538,-8.472082886456352,2014,1
10.554586529441227,0.23793771919922424,0.963229531998707,19.741979540758045,38.77191788276435,-13.019613944673111,377.01016302778066,-60.81,-255.08,2011,1
8.93,0.3466067594968444,0.5184558933153427,-36.28218086575756,28.41,-36.25455019308901,460.2170648033349,-35.96503494173232,10.713572719706647,2012,1
79.42211298980257,0.6490268170005835,0.919878352125073,-42.311832551225436,240.13921048195877,-42.308239685250925,263.5214110373273,-60.49726956276989,-75.8031628447481,2015,1
11.389736775234091,0.33593013603484606,0.706874061010183,-44.73737629407793,31.944747648569543,-40.75181386312285,2785.971875946797,-58.37723840467303,-230.4816331669218,2011,1
8.93,0.4054641764417664,2.332718845613454,-45.64006356451566,49.66603497892472,-41.927900908414216,654.5064759116493,-49.152259281032904,-75.05605616709661,2011,1
51.60796405467299,1.7390109613598916,1.1758583325698628,-11.873452619628381,83.2295747124586,-3.6245765996460033,5593.549049287863,7.917984518081852,15.350762514887675,2011,1
44.8528301907375,0.6889381464261891,1.4063762815556926,-30.648458255933278,105.88324793394277,-49.30615955681696,305.39947973233933,-45.0576335416158,-92.61713278473786,2013,1
23.755782431650275,0.10831299454583423,0.26650395636667384,-33.38296899552584,63.316119100761476,-35.330835471644754,125.86814805642932,-60.81,-255.08,2013,1
8.93,0.20834628642611988,0.4391439510533425,-24.97672971489648,37.08780225652909,11.446658483668656,502.7923194730084,-53.396673620222536,-36.45223946480614,2017,1
34.243169099803566,0.48499869326379524,1.707140617023649,-3.130330638170964,112.65828932631663,4.675931770736305,1517.7684540157718,-21.791240207956257,-0.6759853672674012,2012,1
15.616862125928378,0.6035993410431142,1.8945494827846963,-44.043121714604936,56.59170239926597,-56.673290307139325,683.3521976401441,-56.39044436413843,-67.40038149570043,2011,1
41.34090067362185,0.7723148271740273,3.0187041239169283,-18.117358371112594,140.56924179325904,-30.29021503511631,526.409561757895,-41.55526808572223,-27.97076338281802,2014,1
8.930647507717136,0.09005886433792146,0.29013735012181674,-23.056278862711622,77.24202675548798,-58.49230720228429,144.4374676425754,-56.40865305767446,-255.08,2011,1
89.28127725084423,0.42714663975374584,0.3971731180299669,3.8771428409940625,683.1865493222394,-12.954140703435783,131.1744799313748,2.1505459514553404,47.163814175709575,2013,1
64.70327896570686,0.19407112797900733,0.16460191199100313,19.9279443672813,124.51172735869457,40.2159643267759,135.272163942464,-20.965073220165387,-240.84827324887075,2011,1
16.11161056830695,0.3674844724559791,1.5248469381080345,16.789716011698502,99.26826339026843,-0.060280667979128566,1757.8449646486406,-36.913947381916316,-60.55644617702324,2011,1
62.42286430449175,0.45315463457379623,0.27563770053162695,-20.786341243793984,62.41514756002769,47.182473260497204,166.57037683735234,-60.81,-205.41860372203337,2015,1
21.267060848587843,0.3929613995233523,0.4288412245829332,-24.300926985193694,54.71588591400066,-27.33936224025186,168.6894097809448,-33.41388534024651,-36.56751207545264,2012,1
69.62188453640876,0.2817141841731696,0.4051753390347716,-10.014300764939868,236.90212344023996,-22.21667778729643,676.5435117110721,-24.902372780198643,-65.7410983482613,2016,1
31.046097206896185,1.1638608442272464,2.5982546595262352,-4.684553026729066,98.06828442796467,-3.2280027563428773,24947.84211881046,-6.937393474051342,21.054254580764347,2014,1
15.670730108754645,0.6989593993953708,3.3442101669600377,-26.25935860001248,80.56436702678278,-37.238017756640154,5358.6679120454655,-42.40967589729165,-18.366161737506665,2012,1
27.818996838442438,0.1050370893535804,0.24029671482864323,-35.38236313119809,61.97518190873224,-34.21265983268878,125.30141645816941,-60.81,-255.08,2013,1
31.798960888581195,0.8877775104149922,1.4986257473452578,-21.93560732980606,69.01732001866661,-33.96879648300843,805.8697556679813,-30.989187228190318,-18.874116427873815,2011,1
31.53697610718936,0.2218640753927305,1.5981281038757091,-34.60830231122013,102.2045659475687,-36.112489539680055,661.5191780389174,-34.53484612692358,-76.42031048377483,2013,1
9.380968823873271,0.2992357274697228,0.6001506185012945,-30.657888717945447,34.73118193220364,-11.425295319111132,739.6105439508498,-31.307144838185454,-59.450576835162025,2016,1
83.75333136748687,0.4072971829347045,0.5495964815773755,-8.818419777636963,270.44302107242925,78.16807153205042,158.2687014841665,0.7668454528133397,65.38307504945291,2011,1
56.170621160243186,0.714529295525543,2.5854552153998163,19.947906857476305,134.08899513419516,156.05097858272805,943.7330174651404,-29.6727870530676,-12.064420872003057,2011,1
41.712402219254045,0.4140976565733661,0.5568195313146733,-2.3852846282603473,70.11398324005214,16.825055795217878,1871.1095425765068,-12.24833366637803,2.0512209997798045,2011,1
64.87921444471324,1.2378977932500583,3.4294340619428825,-37.59220146111905,189.37698870765908,-32.1429226097673,7288.021686161212,-32.06460036151192,-22.419455182134154,2016,1
25.869998632827066,0.10646244115650474,0.12,-40.77912601438941,40.77881626334017,-38.22214232224563,122.7,-60.81,-255.08,2015,1
38.44728808492336,0.22752417552533544,1.0455261659038546,9.140957007116526,128.51053176855095,0.16389643831270462,6190.65701919781,1.8559399511580992,8.036672320983993,2011,1
70.84486668070059,1.2372039782884676,4.413839492058967,44.51649746806746,330.6581000297952,10.860887429074818,5148.071219194497,21.667293152317544,39.76122010454182,2013,1
44.90264076646066,0.4058113226845178,0.5551622645369036,4.104572073485674,79.17757524767445,28.478955776494203,1881.1608655836799,-10.387223074942693,4.459229627879134,2011,1
38.1305852796726,0.5735609769707655,1.4144390310008605,-47.32,79.53673198671284,-54.1113171607614,279.0492687267477,-59.04365858835233,-144.11678016962034,2011,1
